Freq.	V(vout)
1.99526231496886e+003	1.00005239402511e+001,-1.53023776327673e-002
2.04173794466951e+003	1.00005247495117e+001,-1.56588188452465e-002
2.08929613085402e+003	1.00005255969117e+001,-1.60235628604436e-002
2.13796208950221e+003	1.00005264842484e+001,-1.63968030871801e-002
2.18776162394953e+003	1.00005274134041e+001,-1.67787374472041e-002
2.23872113856832e+003	1.00005283863496e+001,-1.71695684684655e-002
2.29086765276775e+003	1.00005294051487e+001,-1.75695034024098e-002
2.34422881531990e+003	1.00005304719624e+001,-1.79787543251448e-002
2.39883291901947e+003	1.00005315890535e+001,-1.83975382565711e-002
2.45470891568501e+003	1.00005327587917e+001,-1.88260772719398e-002
2.51188643150955e+003	1.00005339836580e+001,-1.92645986236274e-002
2.57039578276884e+003	1.00005352662506e+001,-1.97133348545379e-002
2.63026799189535e+003	1.00005366092900e+001,-2.01725239315687e-002
2.69153480392689e+003	1.00005380156251e+001,-2.06424093618140e-002
2.75422870333814e+003	1.00005394882389e+001,-2.11232403286628e-002
2.81838293126442e+003	1.00005410302549e+001,-2.16152718243748e-002
2.88403150312658e+003	1.00005426449441e+001,-2.21187647780589e-002
2.95120922666635e+003	1.00005443357315e+001,-2.26339862054800e-002
3.01995172040198e+003	1.00005461062035e+001,-2.31612093386937e-002
3.09029543251356e+003	1.00005479601155e+001,-2.37007137845033e-002
3.16227766016835e+003	1.00005499013999e+001,-2.42527856569484e-002
3.23593656929625e+003	1.00005519341745e+001,-2.48177177455653e-002
3.31131121482588e+003	1.00005540627511e+001,-2.53958096638801e-002
3.38844156139199e+003	1.00005562916449e+001,-2.59873679986826e-002
3.46736850452528e+003	1.00005586255835e+001,-2.65927064977809e-002
3.54813389233572e+003	1.00005610695177e+001,-2.72121462101145e-002
3.63078054770097e+003	1.00005636286314e+001,-2.78460156705657e-002
3.71535229097168e+003	1.00005663083529e+001,-2.84946510749521e-002
3.80189396320557e+003	1.00005691143663e+001,-2.91583964510103e-002
3.89045144994276e+003	1.00005720526237e+001,-2.98376038522136e-002
3.98107170553493e+003	1.00005751293576e+001,-3.05326335350952e-002
